geoid,measure,value,year,region_type,measure_type,region_name
240317031003,obgyns_2sfca,1.41173452760226,2021,block group,index,"Block Group 3, Census Tract 7031, Montgomery County, Maryland"
240317031004,obgyns_2sfca,1.41173452760226,2021,block group,index,"Block Group 4, Census Tract 7031, Montgomery County, Maryland"
240317032011,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 1, Census Tract 7032.01, Montgomery County, Maryland"
240317032012,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 2, Census Tract 7032.01, Montgomery County, Maryland"
240317032013,obgyns_2sfca,1.40286170964897,2021,block group,index,"Block Group 3, Census Tract 7032.01, Montgomery County, Maryland"
240317032014,obgyns_2sfca,1.40286170964897,2021,block group,index,"Block Group 4, Census Tract 7032.01, Montgomery County, Maryland"
240317032021,obgyns_2sfca,1.40286170964897,2021,block group,index,"Block Group 1, Census Tract 7032.02, Montgomery County, Maryland"
240317032022,obgyns_2sfca,0.549275916605298,2021,block group,index,"Block Group 2, Census Tract 7032.02, Montgomery County, Maryland"
240317032023,obgyns_2sfca,0.549275916605298,2021,block group,index,"Block Group 3, Census Tract 7032.02, Montgomery County, Maryland"
240317032061,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 1, Census Tract 7032.06, Montgomery County, Maryland"
240317032062,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 2, Census Tract 7032.06, Montgomery County, Maryland"
240317032071,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 1, Census Tract 7032.07, Montgomery County, Maryland"
240317032072,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 2, Census Tract 7032.07, Montgomery County, Maryland"
240317032081,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 1, Census Tract 7032.08, Montgomery County, Maryland"
240317032082,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 2, Census Tract 7032.08, Montgomery County, Maryland"
240317032083,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 3, Census Tract 7032.08, Montgomery County, Maryland"
240317032084,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 4, Census Tract 7032.08, Montgomery County, Maryland"
240317032091,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 1, Census Tract 7032.09, Montgomery County, Maryland"
240317032092,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 2, Census Tract 7032.09, Montgomery County, Maryland"
240317032093,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 3, Census Tract 7032.09, Montgomery County, Maryland"
240317032101,obgyns_2sfca,1.41173452760226,2021,block group,index,"Block Group 1, Census Tract 7032.10, Montgomery County, Maryland"
240317032102,obgyns_2sfca,1.41173452760226,2021,block group,index,"Block Group 2, Census Tract 7032.10, Montgomery County, Maryland"
240317032121,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 1, Census Tract 7032.12, Montgomery County, Maryland"
240317032122,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 2, Census Tract 7032.12, Montgomery County, Maryland"
240317032123,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 3, Census Tract 7032.12, Montgomery County, Maryland"
240317032124,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 4, Census Tract 7032.12, Montgomery County, Maryland"
240317032131,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 1, Census Tract 7032.13, Montgomery County, Maryland"
240317032132,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 2, Census Tract 7032.13, Montgomery County, Maryland"
240317032133,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 3, Census Tract 7032.13, Montgomery County, Maryland"
240317032141,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 1, Census Tract 7032.14, Montgomery County, Maryland"
240317032142,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 2, Census Tract 7032.14, Montgomery County, Maryland"
240317032143,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 3, Census Tract 7032.14, Montgomery County, Maryland"
240317032151,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 1, Census Tract 7032.15, Montgomery County, Maryland"
240317032152,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 2, Census Tract 7032.15, Montgomery County, Maryland"
240317032161,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 1, Census Tract 7032.16, Montgomery County, Maryland"
240317032162,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 2, Census Tract 7032.16, Montgomery County, Maryland"
240317032163,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 3, Census Tract 7032.16, Montgomery County, Maryland"
240317032181,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 1, Census Tract 7032.18, Montgomery County, Maryland"
240317032182,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 2, Census Tract 7032.18, Montgomery County, Maryland"
240317032191,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 1, Census Tract 7032.19, Montgomery County, Maryland"
240317032192,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 2, Census Tract 7032.19, Montgomery County, Maryland"
240317032193,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 3, Census Tract 7032.19, Montgomery County, Maryland"
240317032201,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 1, Census Tract 7032.20, Montgomery County, Maryland"
240317032202,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 2, Census Tract 7032.20, Montgomery County, Maryland"
240317032203,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 3, Census Tract 7032.20, Montgomery County, Maryland"
240317032211,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 1, Census Tract 7032.21, Montgomery County, Maryland"
240317032212,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 2, Census Tract 7032.21, Montgomery County, Maryland"
240317032213,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 3, Census Tract 7032.21, Montgomery County, Maryland"
240317033011,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 1, Census Tract 7033.01, Montgomery County, Maryland"
240317033012,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 2, Census Tract 7033.01, Montgomery County, Maryland"
240317033013,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 3, Census Tract 7033.01, Montgomery County, Maryland"
240317033014,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 4, Census Tract 7033.01, Montgomery County, Maryland"
240317033021,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 1, Census Tract 7033.02, Montgomery County, Maryland"
240317033022,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 2, Census Tract 7033.02, Montgomery County, Maryland"
240317033023,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 3, Census Tract 7033.02, Montgomery County, Maryland"
240317034011,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 1, Census Tract 7034.01, Montgomery County, Maryland"
240317034012,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 2, Census Tract 7034.01, Montgomery County, Maryland"
240317034013,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 3, Census Tract 7034.01, Montgomery County, Maryland"
240317034014,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 4, Census Tract 7034.01, Montgomery County, Maryland"
240317034021,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 1, Census Tract 7034.02, Montgomery County, Maryland"
240317034022,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 2, Census Tract 7034.02, Montgomery County, Maryland"
240317034031,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 1, Census Tract 7034.03, Montgomery County, Maryland"
240317034032,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 2, Census Tract 7034.03, Montgomery County, Maryland"
240317034033,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 3, Census Tract 7034.03, Montgomery County, Maryland"
240317034041,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 1, Census Tract 7034.04, Montgomery County, Maryland"
240317034042,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 2, Census Tract 7034.04, Montgomery County, Maryland"
240317035011,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 1, Census Tract 7035.01, Montgomery County, Maryland"
240317035012,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 2, Census Tract 7035.01, Montgomery County, Maryland"
240317035013,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 3, Census Tract 7035.01, Montgomery County, Maryland"
240317035014,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 4, Census Tract 7035.01, Montgomery County, Maryland"
240317035021,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 1, Census Tract 7035.02, Montgomery County, Maryland"
240317035022,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 2, Census Tract 7035.02, Montgomery County, Maryland"
240317036011,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 1, Census Tract 7036.01, Montgomery County, Maryland"
240317036012,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 2, Census Tract 7036.01, Montgomery County, Maryland"
240317036013,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 3, Census Tract 7036.01, Montgomery County, Maryland"
240317036021,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 1, Census Tract 7036.02, Montgomery County, Maryland"
240317036022,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 2, Census Tract 7036.02, Montgomery County, Maryland"
240317036023,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 3, Census Tract 7036.02, Montgomery County, Maryland"
240317037011,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 1, Census Tract 7037.01, Montgomery County, Maryland"
240317037012,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 2, Census Tract 7037.01, Montgomery County, Maryland"
240317037013,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 3, Census Tract 7037.01, Montgomery County, Maryland"
240317037021,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 1, Census Tract 7037.02, Montgomery County, Maryland"
240317037022,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 2, Census Tract 7037.02, Montgomery County, Maryland"
240317037023,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 3, Census Tract 7037.02, Montgomery County, Maryland"
240317037024,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 4, Census Tract 7037.02, Montgomery County, Maryland"
240317038001,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 1, Census Tract 7038, Montgomery County, Maryland"
240317039011,obgyns_2sfca,1.38251973794927,2021,block group,index,"Block Group 1, Census Tract 7039.01, Montgomery County, Maryland"
240317039012,obgyns_2sfca,1.41173452760226,2021,block group,index,"Block Group 2, Census Tract 7039.01, Montgomery County, Maryland"
240317039013,obgyns_2sfca,1.41173452760226,2021,block group,index,"Block Group 3, Census Tract 7039.01, Montgomery County, Maryland"
240317039021,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 1, Census Tract 7039.02, Montgomery County, Maryland"
240317039022,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 2, Census Tract 7039.02, Montgomery County, Maryland"
240317039023,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 3, Census Tract 7039.02, Montgomery County, Maryland"
240317040001,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 1, Census Tract 7040, Montgomery County, Maryland"
240317040002,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 2, Census Tract 7040, Montgomery County, Maryland"
240317040003,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 3, Census Tract 7040, Montgomery County, Maryland"
240317040004,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 4, Census Tract 7040, Montgomery County, Maryland"
240317041001,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 1, Census Tract 7041, Montgomery County, Maryland"
240317041002,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 2, Census Tract 7041, Montgomery County, Maryland"
240317041003,obgyns_2sfca,1.36929868562696,2021,block group,index,"Block Group 3, Census Tract 7041, Montgomery County, Maryland"
240317041004,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 4, Census Tract 7041, Montgomery County, Maryland"
240317042001,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 1, Census Tract 7042, Montgomery County, Maryland"
240317042002,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 2, Census Tract 7042, Montgomery County, Maryland"
240317043001,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 1, Census Tract 7043, Montgomery County, Maryland"
240317043002,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 2, Census Tract 7043, Montgomery County, Maryland"
240317043003,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 3, Census Tract 7043, Montgomery County, Maryland"
240317043004,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 4, Census Tract 7043, Montgomery County, Maryland"
240317044011,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 1, Census Tract 7044.01, Montgomery County, Maryland"
240317044012,obgyns_2sfca,1.4139557916443,2021,block group,index,"Block Group 2, Census Tract 7044.01, Montgomery County, Maryland"
240317044031,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 1, Census Tract 7044.03, Montgomery County, Maryland"
240317044041,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 1, Census Tract 7044.04, Montgomery County, Maryland"
240317044042,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 2, Census Tract 7044.04, Montgomery County, Maryland"
240317044043,obgyns_2sfca,1.3678669130799,2021,block group,index,"Block Group 3, Census Tract 7044.04, Montgomery County, Maryland"
240317044044,obgyns_2sfca,1.43270279368008,2021,block group,index,"Block Group 4, Census Tract 7044.04, Montgomery County, Maryland"
240317045011,obgyns_2sfca,1.40286170964897,2021,block group,index,"Block Group 1, Census Tract 7045.01, Montgomery County, Maryland"
240317045012,obgyns_2sfca,1.45066618842083,2021,block group,index,"Block Group 2, Census Tract 7045.01, Montgomery County, Maryland"
240317045013,obgyns_2sfca,1.40286170964897,2021,block group,index,"Block Group 3, Census Tract 7045.01, Montgomery County, Maryland"
240317045014,obgyns_2sfca,1.40286170964897,2021,block group,index,"Block Group 4, Census Tract 7045.01, Montgomery County, Maryland"
240317045021,obgyns_2sfca,1.45066618842083,2021,block group,index,"Block Group 1, Census Tract 7045.02, Montgomery County, Maryland"
