geoid,measure,value,year,region_type,measure_type,region_name
240338016001,population,891,2021,block group,count,"Block Group 1, Census Tract 8016, Prince George's County, Maryland"
240338016002,population,777,2021,block group,count,"Block Group 2, Census Tract 8016, Prince George's County, Maryland"
240338016003,population,650,2021,block group,count,"Block Group 3, Census Tract 8016, Prince George's County, Maryland"
240338017011,population,2487,2021,block group,count,"Block Group 1, Census Tract 8017.01, Prince George's County, Maryland"
240338017012,population,1780,2021,block group,count,"Block Group 2, Census Tract 8017.01, Prince George's County, Maryland"
240338017021,population,559,2021,block group,count,"Block Group 1, Census Tract 8017.02, Prince George's County, Maryland"
240338017022,population,3385,2021,block group,count,"Block Group 2, Census Tract 8017.02, Prince George's County, Maryland"
240338017041,population,1646,2021,block group,count,"Block Group 1, Census Tract 8017.04, Prince George's County, Maryland"
240338017042,population,2228,2021,block group,count,"Block Group 2, Census Tract 8017.04, Prince George's County, Maryland"
240338017043,population,1144,2021,block group,count,"Block Group 3, Census Tract 8017.04, Prince George's County, Maryland"
240338017061,population,1560,2021,block group,count,"Block Group 1, Census Tract 8017.06, Prince George's County, Maryland"
240338017071,population,1781,2021,block group,count,"Block Group 1, Census Tract 8017.07, Prince George's County, Maryland"
240338017072,population,1822,2021,block group,count,"Block Group 2, Census Tract 8017.07, Prince George's County, Maryland"
240338017073,population,2827,2021,block group,count,"Block Group 3, Census Tract 8017.07, Prince George's County, Maryland"
240338017081,population,1772,2021,block group,count,"Block Group 1, Census Tract 8017.08, Prince George's County, Maryland"
240338017082,population,1918,2021,block group,count,"Block Group 2, Census Tract 8017.08, Prince George's County, Maryland"
240338018011,population,2089,2021,block group,count,"Block Group 1, Census Tract 8018.01, Prince George's County, Maryland"
240338018021,population,304,2021,block group,count,"Block Group 1, Census Tract 8018.02, Prince George's County, Maryland"
240338018022,population,2133,2021,block group,count,"Block Group 2, Census Tract 8018.02, Prince George's County, Maryland"
240338018023,population,1110,2021,block group,count,"Block Group 3, Census Tract 8018.02, Prince George's County, Maryland"
240338018041,population,484,2021,block group,count,"Block Group 1, Census Tract 8018.04, Prince George's County, Maryland"
240338018042,population,1663,2021,block group,count,"Block Group 2, Census Tract 8018.04, Prince George's County, Maryland"
240338018051,population,2277,2021,block group,count,"Block Group 1, Census Tract 8018.05, Prince George's County, Maryland"
240338018071,population,1423,2021,block group,count,"Block Group 1, Census Tract 8018.07, Prince George's County, Maryland"
240338018072,population,2232,2021,block group,count,"Block Group 2, Census Tract 8018.07, Prince George's County, Maryland"
240338018073,population,1233,2021,block group,count,"Block Group 3, Census Tract 8018.07, Prince George's County, Maryland"
240338018081,population,1000,2021,block group,count,"Block Group 1, Census Tract 8018.08, Prince George's County, Maryland"
240338018082,population,924,2021,block group,count,"Block Group 2, Census Tract 8018.08, Prince George's County, Maryland"
240338018083,population,2244,2021,block group,count,"Block Group 3, Census Tract 8018.08, Prince George's County, Maryland"
240338019011,population,1133,2021,block group,count,"Block Group 1, Census Tract 8019.01, Prince George's County, Maryland"
240338019012,population,910,2021,block group,count,"Block Group 2, Census Tract 8019.01, Prince George's County, Maryland"
240338019013,population,732,2021,block group,count,"Block Group 3, Census Tract 8019.01, Prince George's County, Maryland"
240338019014,population,2102,2021,block group,count,"Block Group 4, Census Tract 8019.01, Prince George's County, Maryland"
240338019041,population,1607,2021,block group,count,"Block Group 1, Census Tract 8019.04, Prince George's County, Maryland"
240338019042,population,1612,2021,block group,count,"Block Group 2, Census Tract 8019.04, Prince George's County, Maryland"
240338019051,population,1579,2021,block group,count,"Block Group 1, Census Tract 8019.05, Prince George's County, Maryland"
240338019052,population,4549,2021,block group,count,"Block Group 2, Census Tract 8019.05, Prince George's County, Maryland"
240338019061,population,650,2021,block group,count,"Block Group 1, Census Tract 8019.06, Prince George's County, Maryland"
240338019062,population,1175,2021,block group,count,"Block Group 2, Census Tract 8019.06, Prince George's County, Maryland"
240338019071,population,2268,2021,block group,count,"Block Group 1, Census Tract 8019.07, Prince George's County, Maryland"
240338019072,population,620,2021,block group,count,"Block Group 2, Census Tract 8019.07, Prince George's County, Maryland"
240338019081,population,1623,2021,block group,count,"Block Group 1, Census Tract 8019.08, Prince George's County, Maryland"
240338019082,population,1634,2021,block group,count,"Block Group 2, Census Tract 8019.08, Prince George's County, Maryland"
240338020011,population,1534,2021,block group,count,"Block Group 1, Census Tract 8020.01, Prince George's County, Maryland"
240338020012,population,2533,2021,block group,count,"Block Group 2, Census Tract 8020.01, Prince George's County, Maryland"
240338020013,population,1314,2021,block group,count,"Block Group 3, Census Tract 8020.01, Prince George's County, Maryland"
240338020021,population,404,2021,block group,count,"Block Group 1, Census Tract 8020.02, Prince George's County, Maryland"
240338020022,population,1451,2021,block group,count,"Block Group 2, Census Tract 8020.02, Prince George's County, Maryland"
240338020023,population,1770,2021,block group,count,"Block Group 3, Census Tract 8020.02, Prince George's County, Maryland"
240338021031,population,1637,2021,block group,count,"Block Group 1, Census Tract 8021.03, Prince George's County, Maryland"
240338021032,population,1703,2021,block group,count,"Block Group 2, Census Tract 8021.03, Prince George's County, Maryland"
240338021041,population,836,2021,block group,count,"Block Group 1, Census Tract 8021.04, Prince George's County, Maryland"
240338021042,population,1105,2021,block group,count,"Block Group 2, Census Tract 8021.04, Prince George's County, Maryland"
240338021061,population,2262,2021,block group,count,"Block Group 1, Census Tract 8021.06, Prince George's County, Maryland"
240338021062,population,909,2021,block group,count,"Block Group 2, Census Tract 8021.06, Prince George's County, Maryland"
240338021063,population,1120,2021,block group,count,"Block Group 3, Census Tract 8021.06, Prince George's County, Maryland"
240338021071,population,1024,2021,block group,count,"Block Group 1, Census Tract 8021.07, Prince George's County, Maryland"
240338021072,population,929,2021,block group,count,"Block Group 2, Census Tract 8021.07, Prince George's County, Maryland"
240338021073,population,1970,2021,block group,count,"Block Group 3, Census Tract 8021.07, Prince George's County, Maryland"
240338022011,population,1084,2021,block group,count,"Block Group 1, Census Tract 8022.01, Prince George's County, Maryland"
240338022012,population,1353,2021,block group,count,"Block Group 2, Census Tract 8022.01, Prince George's County, Maryland"
240338022031,population,2329,2021,block group,count,"Block Group 1, Census Tract 8022.03, Prince George's County, Maryland"
240338022032,population,1279,2021,block group,count,"Block Group 2, Census Tract 8022.03, Prince George's County, Maryland"
240338022033,population,1295,2021,block group,count,"Block Group 3, Census Tract 8022.03, Prince George's County, Maryland"
240338022041,population,1881,2021,block group,count,"Block Group 1, Census Tract 8022.04, Prince George's County, Maryland"
240338022042,population,1502,2021,block group,count,"Block Group 2, Census Tract 8022.04, Prince George's County, Maryland"
240338022043,population,1326,2021,block group,count,"Block Group 3, Census Tract 8022.04, Prince George's County, Maryland"
240338022044,population,1541,2021,block group,count,"Block Group 4, Census Tract 8022.04, Prince George's County, Maryland"
240338023011,population,1624,2021,block group,count,"Block Group 1, Census Tract 8023.01, Prince George's County, Maryland"
240338023012,population,1562,2021,block group,count,"Block Group 2, Census Tract 8023.01, Prince George's County, Maryland"
240338023013,population,758,2021,block group,count,"Block Group 3, Census Tract 8023.01, Prince George's County, Maryland"
240338024041,population,1555,2021,block group,count,"Block Group 1, Census Tract 8024.04, Prince George's County, Maryland"
240338024042,population,701,2021,block group,count,"Block Group 2, Census Tract 8024.04, Prince George's County, Maryland"
240338024043,population,2216,2021,block group,count,"Block Group 3, Census Tract 8024.04, Prince George's County, Maryland"
240338024051,population,2190,2021,block group,count,"Block Group 1, Census Tract 8024.05, Prince George's County, Maryland"
240338024052,population,1619,2021,block group,count,"Block Group 2, Census Tract 8024.05, Prince George's County, Maryland"
240338024061,population,1018,2021,block group,count,"Block Group 1, Census Tract 8024.06, Prince George's County, Maryland"
240338024062,population,1313,2021,block group,count,"Block Group 2, Census Tract 8024.06, Prince George's County, Maryland"
240338024071,population,1448,2021,block group,count,"Block Group 1, Census Tract 8024.07, Prince George's County, Maryland"
240338024072,population,1822,2021,block group,count,"Block Group 2, Census Tract 8024.07, Prince George's County, Maryland"
240338024081,population,1544,2021,block group,count,"Block Group 1, Census Tract 8024.08, Prince George's County, Maryland"
240338024082,population,273,2021,block group,count,"Block Group 2, Census Tract 8024.08, Prince George's County, Maryland"
240338025011,population,1061,2021,block group,count,"Block Group 1, Census Tract 8025.01, Prince George's County, Maryland"
240338025012,population,1162,2021,block group,count,"Block Group 2, Census Tract 8025.01, Prince George's County, Maryland"
240338025021,population,728,2021,block group,count,"Block Group 1, Census Tract 8025.02, Prince George's County, Maryland"
240338025022,population,1493,2021,block group,count,"Block Group 2, Census Tract 8025.02, Prince George's County, Maryland"
240338026001,population,1804,2021,block group,count,"Block Group 1, Census Tract 8026, Prince George's County, Maryland"
